Sample1	Sample2	Sample3	Sample4	Sample5
TNFAIP2	6.1308	5.0952	5.4657	5.2196	3.494
TNFAIP3	5.9494	5.5347	5.8372	6.3549	6.4087
TNFAIP6	0	0	0	0	0
TNFAIP8	3.4369	2.7578	3.1675	1.3704	3.782
TNFAIP8L1	0.8197	0.8746	2.0849	0.784	0
TNFAIP8L2	2.4977	0	1.7772	0	0
TNFAIP8L3	0	0	0	0	0
TNFRSF10A	0.543	0	0	0	0
TNFRSF10B	3.5539	2.8588	0	0.5667	2.882
TNFRSF10C	0	0	0	0	0
TNFRSF10D	0	0	0	0	0
TNFRSF11A	0	0	0	0	0
TNFRSF11B	0	0	0	0	0
TNFRSF12A	0	0.6023	0	0	0
TNFRSF13B	0	0	0	0	0
TNFRSF13C	0.3732	2.5619	2.0451	0	0.9864
TNFRSF14	3.4064	2.9137	2.9034	3.0606	2.6849
TNFRSF17	0	0	0	0	0
TNFRSF18	0	0	0	0	1.2076
TNFRSF19	0	0	0	0	0
TNFRSF1A	3.2076	2.8802	2.9726	2.5075	2.204
TNFRSF1B	2.9477	2.8704	3.3093	1.7605	1.3538
TNFRSF21	1.8633	4.3043	3.994	3.4824	4.1588
TNFRSF25	2.5111	2.956	0.7011	0	0
TNFRSF4	1.6215	1.7269	3.1222	1.5377	2.2221
TNFRSF6B	0	0	0	0	0
TNFRSF8	0	0	0	0	0
TNFRSF9	0	0	0	0	0
TNFSF10	3.6689	0.4611	0	0	1.1606
TNFSF11	0	0	0	0	0
TNFSF12	0	0	0	0	0
TNFSF12-TNFSF13	0	0	0	0	0
TNFSF13	0.3195	0	0	0	0
TNFSF13B	3.9101	0.3798	0	0	0
TNFSF14	0	0	0	0	0.1996
TNFSF15	0	0	0	0	0
TNFSF18	0	0	0	0	0
TNFSF4	2.2154	0	0.3143	0	0
TNFSF8	4.0257	0.89	1.01	0.3994	1.6853
TNFSF9	0	0	0	1.5864	0
TNIK	1.3179	0.3174	0.5725	0	0
TNIP1	4.4005	4.2357	4.1378	4.316	3.7255
TNIP2	2.251	1.5356	2.9146	2.9352	1.6269
TNIP3	0	0	0	0	0
TNK1	0	0	0	0	0
TNK2	1.1515	3.2518	0.1486	1.7505	1.7016
TNK2-AS1	0	0	0	0	0
TNKS	2.4023	3.0664	1.8768	2.5757	3.1488
TNKS1BP1	2.4194	2.0733	2.6062	2.5909	1.4664
TNKS2	4.1502	3.8586	3.638	4.2637	5.4889
TNKS2-AS1	0.483	0	0.642	0.6788	1.2054
TNMD	0	0	0	0	0
TNN	0	0	0	0	0
TNNC1	0	0	0	0	0
TNNC2	0	0	0	0.1166	0
TNNI1	0	0	0	0	0
TNNI2	0	0	0	0	0
TNNI3	0	0	0	0	0
TNNI3K	0	0	0	0	0
TNNT1	2.5708	0	0	0	0
TNNT2	0	0	0	0	0
TNNT3	0	1.5021	0	0	1.812
TNP1	0	0	0	0	0
TNP2	0	0	0	0	0
TNPO1	3.6569	4.5621	3.115	3.2908	4.5826
TNPO2	3.9383	4.045	4.4248	3.8235	3.6817
TNPO3	4.202	4.7518	4.2666	4.0521	5.038
TNR	0	0	0	0	0
TNRC18	5.0719	2.8894	4.6393	4.8854	2.201
TNRC6A	2.4169	3.4406	1.6688	2.9278	3.94
TNRC6B	3.6767	3.8715	3.0737	3.8454	4.6323
TNRC6C	4.0305	4.1272	4.8521	4.41	5.2148
TNRC6C-AS1	0.8597	1.675	1.0934	0.1094	0.8431
TNR-IT1	0	0	0	0	0
TNS1	0	2.2029	0	0	0
TNS3	0	0	0	0	0
TNS4	0	0	0	0	0
TNXB	0	0	0	0	0
TOB1	3.8737	6.0008	3.9074	3.759	3.1711
TOB1-AS1	1.0005	0.1097	0	0	0.4835
TOB2	3.1373	4.4236	3.9235	5.5674	3.6698
TOE1	3.7577	3.7436	3.7837	3.1587	3.3355
TOLLIP	2.1346	1.6347	2.1025	0.5861	0.8478
TOLLIP-AS1	1.7441	0	0.2853	0	0
TOM1	2.6512	2.2664	1.7766	2.174	1.3165
TOM1L1	0	0	0	0	0
TOM1L2	1.6539	1.2544	1.6058	0.273	1.5949
TOMM20	5.4967	5.8066	5.0212	5.8753	5.8334
TOMM20L	0	0.7331	0	0	1.9802
TOMM22	5.9191	5.8052	6.5382	6.3377	4.7427
TOMM34	3.4987	3.6401	3.3782	3.3495	1.4977
TOMM40	4.0278	4.4619	4.7484	3.8567	3.0974
TOMM40L	2.7323	2.6298	3.0503	1.9749	2.0178
TOMM5	0	1.8876	1.1633	0.8764	0.1869
TOMM6	0	0	0	0	0
TOMM7	5.0272	5.0961	5.3978	5.8119	5.0055
TOMM70A	4.1448	4.3067	3.1651	3.2176	4.0183
TONSL	2.0352	2.8744	2.7446	1.6231	1.7574
TOP1	3.6731	4.5974	4.4682	4.2413	4.4766
TOP1MT	4.525	3.4348	4.3504	4.0789	3.0577
TOP2A	3.8173	5.601	3.7568	2.493	5.1016
TOP2B	5.3272	6.1826	4.9983	5.313	6.7292
TOP3A	2.6529	3.5512	3.5363	2.4125	3.4024
TOP3B	2.599	2.7587	2.549	2.5349	2.5174
TOPAZ1	0	0	0	0	0
TOPBP1	3.7201	5.8534	3.7065	4.2346	5.6713
TOPORS	2.7986	4.7844	3.5928	4.5678	5.2458
TOPORS-AS1	1.1456	1.31	1.5823	0.7378	1.52
TOR1A	4.2082	2.9926	4.0298	3.0843	2.9065
TOR1AIP1	2.5353	3.781	2.2908	3.6854	3.915
TOR1AIP2	2.2406	2.9738	2.0575	3.2006	2.7127
TOR1B	2.8755	2.0969	3.0647	2.5919	2.1767
TOR2A	3.4647	2.3357	2.3011	1.2063	1.578
TOR3A	3.6881	3.4381	3.8681	3.5231	2.9895
TOR4A	0	0	0	0	0.1324
TOX	5.298	4.6959	3.8872	4.2789	5.5072
TOX2	0.3929	0.4612	0	0.4348	0.1661
TOX3	0	0	0	0	0
TOX4	3.8694	3.978	3.9357	3.1149	3.4278
TP53	5.0658	5.4646	5.2824	3.3553	3.2428
TP53AIP1	0	0	0	0	0
TP53BP1	3.0609	4.1701	3.4095	3.8676	4.0007
TP53BP2	3.0789	4.2233	3.6721	4.6687	3.6523
TP53I11	0.6181	2.0142	0	0	0
TP53I13	2.5133	3.0575	2.6516	1.6361	2.6767
TP53I3	2.1	1.4588	2.2575	0	0.5236
TP53INP1	5.559	3.8784	3.0379	2.642	4.7115
TP53INP2	0.6193	1.441	0.9489	2.1863	0
TP53RK	2.3947	1.8877	2.5043	2.1677	0.8643
TP53TG1	2.9527	2.1536	2.7914	2.8731	1.9436
TP53TG3	0	0	0	0	0
TP53TG3B	0	0	0	0	0
TP53TG3C	0	0	0	0	0
TP53TG3D	0	0	0	0	0
TP53TG5	0	0	0	0	0
TP63	0	0	0	0	0
TP73	0	0.0348	0	0	2.9548
TP73-AS1	0	0.0466	1.9457	0.7704	0
TPBG	0	0	0	0	0
TPBGL	0	0	0	0	0
TPCN1	0.1022	0.705	0.2388	0	0.0293
TPCN2	1.2957	2.0921	1.2473	0.1999	0.9292
TPD52	1.3692	2.461	0.6606	0.6861	2.605
TPD52L1	0	0	0	0	0
TPD52L2	4.0133	3.4352	4.2206	2.7024	2.6282
TPD52L3	0	0	0	0	0
TPGS1	2.3481	1.4754	2.6169	2.094	1.8088
TPGS2	3.7782	3.6642	3.8037	2.7914	2.574
TPH1	0	0	0	0	0
TPH2	0	0	0	0	0
TPI1	6.0947	6.3622	7.1482	6.6717	5.8311
TPK1	0	0	0	0	0
TPM1	0	0.5126	0	0	0
TPM2	2.544	2.5931	1.0158	2.474	4.4039
TPM3	5.5964	6.124	6.3183	6.1554	5.5356
TPM4	5.2623	4.1863	5.4635	4.5835	5.2538
TPMT	0.989	1.428	1.695	0	0.2874
TPO	0	3.2953	0	0	0
TPP1	2.2943	2.2982	2.1222	1.5845	1.5063
TPP2	4.1377	4.9789	3.6804	4.0601	5.5584
TPPP	0	0	0	0	0
TPPP2	0	0	0	0	0
TPPP3	0	0	0	0	0
TPR	3.3495	5.3906	3.7685	4.2436	5.7228
TPRA1	2.3604	2.5913	2.5657	1.5946	1.8275
TPRG1	0	0	0	0	0
TPRG1-AS1	0	0	0	0	0
TPRG1-AS2	0	0	0	0	0
TPRG1L	3.4869	1.1567	3.385	2.288	1.9385
TPRKB	3.2236	3.1369	3.924	3.2312	2.4477
TPRN	1.449	0.6322	0.5179	0.1557	0.4487
TPRX1	0	0	0	0	0
TPRX2P	0	0	0	0	0
TPRXL	0	0	0	0	0
TPSAB1	0	0	0	0.0151	0
TPSD1	0	0	0	0	0
TPSG1	0	0	0	0	0
TPST1	0	0	0	0	0.4933
TPST2	2.8466	2.1963	4.3787	3.3331	2.7327
TPT1	9.1488	8.6613	9.8585	10.2242	9.0859
TPT1-AS1	1.0165	0.66	1.4569	0.2607	1.484
TPTE	0	0	0	0	0
TPTE2	0	0	0	0	0
TPTEP1	0.3743	1.9584	2.6997	0	3.9436
TPX2	4.4067	6.3394	4.8568	4.0069	4.7585
TRA2A	4.667	5.6962	5.5119	5.4673	5.8138
TRA2B	5.3414	6.4577	5.879	5.411	6.502
TRABD	4.365	3.8074	4.4946	4.521	3.5656
TRABD2A	0	0	0	0	0
TRABD2B	0	0	0	0	0
TRADD	2.4735	1.1645	3.2677	0.4682	1.0068
TRAF1	1.1262	0.6179	0.5337	1.6631	1.8593
TRAF2	3.4799	2.5779	3.1063	1.7164	2.3097
TRAF3	2.4339	1.1006	1.6159	2.3909	1.9455
TRAF3IP1	1.1315	0	0.041	0	0
TRAF3IP2	4.0068	2.3512	0.6031	0.6927	2.1854
TRAF3IP2-AS1	2.31	3.1954	1.6532	1.0641	2.6211
TRAF3IP3	3.1129	2.5645	3.8436	0	3.0737
TRAF4	3.5943	3.8318	4.8923	8.2183	3.4711
TRAF5	1.4444	2.197	1.5304	0.6231	2.9907
TRAF6	2.5309	2.7779	2.2336	2.6522	3.0611
TRAF7	3.6729	3.978	4.4758	4.0092	3.6586
TRAFD1	3.6928	2.6049	3.3235	2.4415	0.7158
TRAIP	2.1866	2.7939	2.2042	0.9682	0.7127
TRAK1	2.602	3.3062	0.3876	0	2.3639
TRAK2	1.6928	1.5851	2.0294	0.16	1.0391
TRAM1	6.3759	5.5088	5.9513	6.5916	5.8516
TRAM1L1	0	0	0	0	0.2769
TRAM2	2.3506	2.7119	0.7227	0	2.7436
TRAM2-AS1	1.2675	0.1297	0	0	0
TRANK1	3.8589	2.236	2.9731	1.7733	1.7975
TRAP1	3.0575	2.805	2.7326	1.3868	1.5256
TRAPPC1	4.1511	3.2003	4.251	3.0729	2.6927
TRAPPC10	3.5225	4.1286	3.2367	4.5511	3.9658
TRAPPC11	3.0694	2.8958	2.7185	1.4148	3.0181
TRAPPC12	1.9075	1.6828	2.4304	1.0391	0.9458
TRAPPC12-AS1	0	0	0	0	0
TRAPPC13	1.6432	1.9957	1.0692	0.5036	1.8684
TRAPPC2	2.8506	2.353	2.1135	1.5224	2.1392
TRAPPC2L	2.3363	2.2174	2.4584	1.7518	1.0183
TRAPPC2P1	2.8172	1.6639	1.902	2.1747	1.4085
TRAPPC3	3.9154	3.4594	4.3859	3.443	2.4942
TRAPPC3L	0	0	0	0	0
TRAPPC4	2.6155	2.8258	2.4052	2.4401	2.1618
TRAPPC5	0	0	0	0	0
TRAPPC6A	4.9831	3.566	4.5238	3.9819	2.2679
TRAPPC6B	2.9113	2.044	2.3044	0.5615	2.8649
TRAPPC8	2.8403	2.7823	2.686	1.7272	4.3016
TRAPPC9	2.074	1.2609	1.3083	0.7944	1.0801
TRAT1	6.3333	5.5042	6.0654	3.5599	6.7842
TRBV11-2	0	0	0	0	0
TRDMT1	0.5925	0.8493	1.6203	0	1.7739
TRDN	0	0	0	0	0
TREH	0	0	0	0	0
TREM1	0	0.5343	0	0	0
TREM2	0	0	0	0	0
TREML1	0	0	0	0	0
TREML2	3.454	1.3449	3.7636	0	0.9078
TREML4	0	0	0	0	0
TRERF1	1.8222	2.6461	1.9661	1.0918	3.0441
TRERNA1	0.8578	0	0	0	0
TREX1	2.8418	2.9401	2.628	1.4809	1.3319
TREX2	0	0	0	0	0
TRH	0	0	0	0	0
TRHDE	0	0	0	0	0
TRHDE-AS1	0	0	0	0	0
TRHR	0	0	0	0	0
TRIAP1	4.0356	3.7863	3.9014	4.6463	3.2473
TRIB1	1.3711	1.3324	1.1319	1.7583	0
TRIB2	2.7202	1.9401	3.8673	2.6657	3.3431
TRIB3	0.3497	0.5037	2.4343	2.0148	1.2129
TRIL	0	0	0	0	0
TRIM10	0.3375	0.5068	0	0	0
TRIM11	2.6049	3.582	2.7324	3.3927	2.5361
TRIM13	2.4087	2.7958	1.6714	1.9005	2.07
TRIM14	4.0799	3.4971	3.5714	0.9367	2.9757
TRIM15	0	0	0	0	0
TRIM16	2.8274	0.0432	1.1333	0.5717	0
TRIM16L	1.0424	0	0	0	0
TRIM17	0	0	0	0	0
TRIM2	0.0467	0.7519	0	0	1.217
TRIM21	2.7763	1.903	3.7086	1.1821	1.2028
TRIM22	4.0022	3.6046	3.3125	2.2185	3.7762
TRIM23	2.1225	2.4926	0.9959	2.0104	2.6855
TRIM24	2.9873	3.9989	2.4009	4.3477	3.6846
TRIM25	3.4611	4.2433	3.9673	3.1631	4.1423
TRIM26	3.8453	4.1556	4.2113	2.9097	3.3835
TRIM27	2.8013	2.1311	3.5516	0.9044	2.5752
TRIM28	6.5628	7.5308	7.4878	8.1613	6.3416
TRIM29	0	0	0	0	0
TRIM3	0	0	0	0	0.0263
TRIM31	0	0	0	0	0
TRIM31-AS1	0	0	0	0	0
TRIM32	2.5123	1.5439	1.0076	0.5336	1.4852
TRIM33	3.8959	4.7345	3.2913	4.2236	5.0642
TRIM34	0	0	0	0	0
TRIM35	3.4586	2.9243	3.9516	3.1442	2.6745
TRIM36	0	0	0	0	0
TRIM36-IT1	0	0	0	0	0
TRIM37	2.9569	4.0658	2.9308	3.1526	4.1515
TRIM38	3.0303	2.8418	3.0553	1.8732	3.7395
TRIM39	1.7904	1.7368	1.5647	1.4235	1.9545
TRIM39-RPP21	0	0	0	0	0
TRIM4	2.4179	2.2994	2.1793	2.0559	2.3701
TRIM40	0	0	0	0	0
TRIM41	3.2116	1.979	2.8133	1.9769	2.4144
TRIM42	0	0	0	0	0
TRIM43	0	0	0	0	0
TRIM44	0.7329	3.5962	3.2492	1.8085	3.9958
TRIM45	0.0869	0	0	0	0
TRIM46	0.7366	0	1.7399	0	0
TRIM47	1.4863	2.8273	0.0146	0	0.591
TRIM48	0	0	0	0	0
TRIM49	0	0	0	0	0
TRIM49C	0	0	0	0	0
TRIM49D1	0	0	0	0	0
TRIM5	3.1867	2.1829	3.3174	1.4371	3.0331
TRIM50	0	0	0	0	0
TRIM51	0	0	0	0	0
TRIM52	2.692	3.1363	2.6678	2.1679	3.0585
TRIM52-AS1	4.3837	3.2389	3.7053	3.6444	2.21
TRIM54	0	0	0	0	0
TRIM55	0	0	0	0	0
TRIM56	3.9494	2.93	3.5571	1.3393	3.4406
TRIM58	1.2544	0	0	0	0
TRIM59	0.9954	0.7015	1.6959	0.4516	0
TRIM6	0	0	0	0	0
TRIM60	0	0	0	0	0
TRIM61	0	0	0	0	0
TRIM62	2.7435	2.1493	1.4614	2.6944	1.4968
TRIM63	0	0	0	0	0
TRIM64B	0	0	0	0	0
TRIM64C	0	0	0	0	0
TRIM65	3.1564	2.9833	3.8932	2.166	2.493
TRIM66	1.1164	0	1.3673	0	0.6361
TRIM67	0	0	0	0	0
TRIM68	2.1365	1.2949	2.2372	0	0.2
TRIM69	0.3849	0.6232	1.4552	0.1634	2.2925
TRIM6-TRIM34	0	0	0	0	0
TRIM7	0	0	0	0	0
TRIM71	0	0.4999	0	0	0.2183
TRIM72	0	0.1429	0	0.0646	0
TRIM73	1.0273	1.311	0.9895	0.025	1.8954
TRIM74	0.9201	1.7925	0.3361	0.8897	2.4342
TRIM77	0	0	0	0	0
TRIM8	4.4641	3.7122	5.1732	3.7415	3.5805
TRIM9	0	0.236	0.0571	0	0
TRIML1	0	0	0	0	0
TRIML2	0	0	0	0	0
TRIO	0	3.2393	0	0	3.6896
TRIOBP	0.4485	0.1057	0	0	0
TRIP10	0	0	0	0	0
TRIP11	1.9831	2.522	1.8011	0.9086	2.8857
TRIP12	4.2741	4.3499	3.8908	3.9511	4.6383
TRIP13	1.3678	2.2116	2.5005	0	0.7743
TRIP4	1.7746	1.3748	1.903	1.0845	1.6303
TRIP6	3.6375	3.4067	2.9445	2.3419	2.7338
TRIQK	2.6163	1.8623	1.4772	0.2111	2.0797
TRIT1	2.6801	3.1363	2.724	2.3357	3.3427
TRMT1	3.7643	3.3531	3.6611	3.3405	3.976
TRMT10A	0	0.841	1.0741	0	1.2838
TRMT10B	0.0337	0.7879	1.2073	0	1.0232
TRMT10C	3.0375	3.0362	2.7346	2.997	3.1098
TRMT11	2.609	3.048	2.3852	1.6945	3.2907
TRMT112	5.5348	4.7238	6.0347	5.042	4.8139
TRMT12	4.2213	1.9238	2.5028	1.676	2.5827
TRMT13	1.728	2.1118	1.6531	0	2.7979
TRMT1L	1.1049	0.9339	1.3155	0	1.6533
TRMT2A	3.4807	3.229	3.9214	2.5448	3.2129
TRMT2B	3.7183	3.7596	3.8812	2.8029	3.1815
TRMT2B-AS1	0	0	0	0	0
TRMT44	0.9293	1.8326	1.3565	1.4069	1.6802
TRMT5	0.5489	0	0	0	0
TRMT6	1.5055	1.73	1.2056	0	1.7863
TRMT61A	2.9802	1.9035	2.5553	0.4389	1.854
TRMT61B	3.2019	3.6839	3.3853	2.8155	2.8383
TRMU	1.4783	1.6409	1.9951	0.5379	2.1971
TRNAU1AP	1.9867	2.229	3.241	1.3756	2.6238
TRNP1	0	0	0	0	0
TRNT1	2.4485	1.7177	2.3334	1.2778	2.1483
TRO	2.64	2.9847	2.7931	2.9634	3.2215
TROAP	2.3934	3.368	2.8713	2.2115	1.8922
TROVE2	3.2855	4.1542	2.891	3.0598	4.4777
TRPA1	0	0	0	0	0
TRPC1	0	1.1632	0	0	1.8601
TRPC3	0	0	0	0	0
TRPC4	0	0	0	0	0
TRPC4AP	5.3767	5.2988	5.2125	5.0616	5.22
TRPC5	0	0	0	0	0
TRPC5OS	0	0	0	0	0
TRPC6	0	0	0	0	0
TRPC7	0	0	0	0	0
TRPC7-AS1	0	0	0	0	0
TRPC7-AS2	0	0	0	0	0
TRPM1	0	0	0	0	0
TRPM2	1.8403	1.1198	0.3832	0.8614	0.2553
TRPM3	0	0	0	0	0
TRPM4	0	0	0	0	0
TRPM5	0	0	0	0	0
TRPM6	0	0	0	0	0
TRPM7	3.3836	4.4896	3.3257	3.7779	4.8333
TRPM8	0	0	0	0	0
TRPS1	2.4551	1.4464	0	0.6931	0
TRPT1	3.5608	2.6763	3.6877	2.7469	2.7576
TRPV1	0	0	0	0	0
TRPV2	3.0569	3.3612	4.7168	2.6153	3.1148
TRPV3	0	0	0	0	0
TRPV4	0	0	0	0	0
TRPV5	0	0	0	0	0
TRPV6	0	0	0	0	0
TRRAP	3.9886	4.8015	4.0119	4.5945	4.5089
TRUB1	3.1708	2.8944	2.6728	2.5128	2.1397
TRUB2	4.4995	3.0871	4.1803	2.8207	2.7492
TSACC	0	0	0	0	0
TSC1	2.2667	2.4703	1.861	2.5416	3.3847
TSC2	2.9382	2.9078	3.2565	2.8174	2.4453
TSC22D1	4.892	4.4012	4.0623	4.9589	4.3792
TSC22D2	1.8746	3.015	1.6525	2.3733	3.4897
TSC22D3	6.7767	4.6862	5.3338	3.8708	6.4681
TSC22D4	4.3319	4.2528	4.399	3.8165	2.697
TSEN15	3.9574	3.2591	3.4306	1.5932	2.9108
TSEN2	1.8326	1.0003	1.5934	0	1.0941
TSEN34	2.8912	2.3685	3.2124	2.9456	2.4418
TSEN54	2.63	2.7846	3.7238	2.7058	3.9094
TSFM	1.8546	2.1909	2.0009	1.317	0.3386
TSG101	3.7119	2.2136	2.9053	1.6313	1.9886
TSGA10	0	0	0	0	0
TSGA13	0	0	0	0	0
TSHB	0	0	0	0	0
TSHR	3.8144	2.5137	2.0616	1.1856	2.6535
TSHZ1	3.7463	2.0356	1.5474	1.1402	2.8465
TSHZ2	0	0	0	0	0
TSHZ3	0	0	0	0	1.0533
TSIX	0	0	0	0	0
TSKS	0	0	0	0	0
TSKU	0	0	0	0	0
TSLP	0.4076	0	0	0	0
TSN	4.464	4.2748	3.8036	3.1864	4.0318
TSNARE1	2.6511	2.9916	2.0944	1.1355	1.7285
TSNAX	2.0525	0.9252	1.1195	0	1.865
TSNAX-DISC1	0	0	0	0	0
TSNAXIP1	0	0	0	0	0
TSPAN1	0	0	0	0	0
TSPAN11	0	0	0	0	0
TSPAN12	0	0	0	0	0
TSPAN13	0.0955	0.4753	0	0	0.3819
TSPAN14	1.8821	1.1817	2.7483	1.9376	1.421
TSPAN15	0	0	0	0	0
TSPAN16	0	0	0	0	0
TSPAN17	2.4532	1.4509	2.0088	0.3002	0.7241
TSPAN18	0	0	0	0	0
TSPAN19	0	0	0	0	0
TSPAN2	0.0314	1.4657	3.1644	1.0999	1.9802
TSPAN3	4.1257	3.8154	3.9734	3.6375	3.6928
TSPAN31	2.1769	0	1.8847	0	0.4826
TSPAN32	0.3923	1.9586	0	0	0
TSPAN33	3.9528	1.1085	2.0081	1.9027	1.8137
TSPAN4	0	0	0	0	0
TSPAN5	1.3975	0.0782	2.3348	0.3574	0
TSPAN6	0	0	1.7859	1.6843	0
TSPAN7	4.8327	2.1216	5.1967	3.7512	4.6884
TSPAN8	0	0	0	0	0
TSPAN9	0	0	0	0	0
TSPAN9-IT1	0	0	0	0	0
TSPEAR	0	0	0	0	0
TSPEAR-AS1	0	0	0	0	0
TSPO	5.2501	3.1495	2.3685	1.2534	3.0525
TSPO2	0	0.4146	0	0	0
TSPY1	0	0	0	0	0
TSPY10	0	0	0	0	0
TSPY2	0	0	0	0	0
TSPY3	0	0	0	0	0
TSPY4	0	0	0	0	0
TSPY8	0	0	0	0	0
TSPYL1	5.482	5.3644	5.1528	6.0414	5.2264
TSPYL2	2.9866	4.0849	3.9744	6.5756	5.446
TSPYL4	4.6748	4.0532	4.2027	4.3654	4.6751
TSPYL5	4.6368	0	1.8908	1.4349	0
TSPYL6	0	0	0	0	0
TSR1	2.9909	3.4624	2.8503	2.8916	3.2302
TSR2	4.7727	4.6432	4.8841	4.7014	3.0384
TSR3	4.2163	3.4666	4.9456	2.7465	2.953
TSSC1	2.8469	0.6701	1.8997	0.6238	1.6252
TSSC1-IT1	0	0	0	0	0
TSSC4	4.7067	4.463	4.0764	4.9126	4.1402
TSSK1B	0	0	0	0	0
TSSK2	0	0	0	0	0
TSSK3	0	0	0	0	0
TSSK4	0	0	0	0	0
TSSK6	2.0298	0.1274	1.1579	0.6783	0.6932
TST	1.8016	0.2581	0	0	0.0195
TSTA3	3.2021	2.8063	3.7519	2.0902	0
TSTD1	4.4393	3.4282	4.1312	3.5129	3.2435
TSTD2	2.9994	3.0705	1.6901	1.614	3.1483
TSTD3	0	0	0.2774	0	0
TTBK1	0	0	0	0	0
TTBK2	2.4199	2.1259	1.4674	1.7841	3.5269
TTC1	3.7559	3.5355	4.6127	3.1146	3.4436
TTC12	0	0	0	0	0
TTC13	2.4766	2.2585	2.299	0.5516	2.7984
TTC14	3.0788	0.0112	3.5182	1.5159	3.6529
TTC16	1.3204	1.5151	1.269	0	0
TTC17	2.9185	3.5944	2.8446	2.7336	3.6126
TTC18	0	0	0	0	0
TTC19	2.8023	4.6694	2.9673	2.4065	3.8692
TTC21A	0	0	0	0	0
TTC21B	2.1795	3.6176	2.432	2.0434	3.0858
TTC22	0	0	0	0	0
TTC23	0	0	0	0	0.8549
TTC23L	0	0	0	0	0
TTC24	2.4619	0.7492	2.9462	1.4825	2.21
TTC25	0	0	0	0	0
TTC26	0	0	0	0	0.4341
TTC27	2.591	2.9836	2.5978	1.2504	3.9262
TTC28	2.2885	2.0185	0	0	1.8365
TTC28-AS1	0.7211	0.4325	1.0086	0.681	0.4323
TTC29	0	1.3803	0	0	0
TTC3	3.1532	4.0965	3.1437	3.8617	4.4739
TTC30A	0.9861	0	0.1638	0	0.3877
TTC30B	1.9794	0	0.7459	0	1.2446
TTC31	1.8276	2.1722	2.2952	0.8181	1.7379
TTC32	3.6595	2.7039	3.2366	3.0793	2.9269
TTC33	3.2823	2.8764	2.6888	2.2977	4.1097
TTC34	0	0	0	0	0
TTC36	0	2.27	0.261	1.1705	2.2052
TTC37	3.3296	4.3236	3.3904	2.6412	4.5043
TTC38	1.4568	0.0344	1.9059	0.2212	3.0725
TTC39A	0	0	0	0	0
TTC39B	0	0	0.5684	0	0
TTC39C	2.1296	1.7862	2.0917	1.018	2.7543
TTC3-AS1	0	0	0	0	0
TTC4	0	0	0	0	0
TTC40	0	0	0	0	0
TTC5	0.8995	0	0.7766	0	0.3801
TTC6	0	0	0	0	0
TTC7A	5.6516	5.5762	4.8864	4.4152	4.3914
TTC7B	0	0	0	0	2.0469
TTC8	0	0.1039	0.0968	0	0.5455
TTC9	1.5878	2.8933	0	0	1.3233
TTC9B	0	0	0	0	0
TTC9C	2.8388	2.2839	2.8913	1.5621	2.9534
TTF1	4.4453	4.1102	3.3131	2.5386	4.1968
TTF2	2.1143	2.8358	2.3542	0.8373	2.317
TTI1	2.9543	3.112	2.8751	1.1887	3.2741
TTI2	2.377	2.6463	2.0943	1.9626	1.564
TTK	3.6686	4.8815	4.1021	3.569	3.6047
TTL	1.4034	3.3216	2.1299	1.0161	2.3838
TTLL1	2.4591	2.1169	2.2748	0.5955	1.6678
TTLL10	0	0	0	0	0
TTLL10-AS1	0	0	0	0	0
TTLL11	0	0.0104	0	0	0
TTLL11-IT1	0	0	0	0	0
TTLL12	2.5938	3.3366	3.9546	1.5816	2.4441
TTLL13	0	0	0	0	0
TTLL2	0	0	0	0	0
TTLL3	0.2614	1.4613	0.2999	0.8016	0.913
TTLL4	0	2.2351	0.9747	0	1.3137
TTLL5	1.4688	2.4677	1.514	0.8742	2.8495
TTLL6	0	0	0	0	0
TTLL7	0	0	0	0	0
TTLL7-IT1	0	0	0	0	0
TTLL8	0	0	0	0	0
TTN	1.7467	1.7674	0	0	2.8368
TTN-AS1	0	0	0	0.3971	2.5018
TTPA	0	0	0	0	0
TTPAL	1.6895	0.8709	1.1178	0	1.1746
TTR	0	0	0	0	0
TTTY1	0	0	0	0	0
TTTY10	0	0.0634	0.0542	0	0.4552
TTTY11	0	0	0	0	0
TTTY12	0	0	0	0	0
TTTY13	0	0	0	0	0
TTTY14	0	0	0.564	0.3952	1.1715
TTTY15	0	3.3392	2.0466	3.0551	3.1759
TTTY16	0	0	0	0	0
TTTY17A	0	0	0	0	0
TTTY17B	0	0	0	0	0
TTTY17C	0	0	0	0	0
TTTY18	0	0	0	0	0
TTTY19	0	0	0	0	0
TTTY1B	0	0	0	0	0
TTTY2	0	0	0	0	0
TTTY20	0	0	0	0	0
TTTY21	0	0	0	0	0
TTTY21B	0	0	0	0	0
TTTY22	0	0	0	0	0
TTTY23	0	0	0	0	0
TTTY23B	0	0	0	0	0
TTTY2B	0	0	0	0	0
TTTY3	0	0	0	0	0
TTTY4	0	0	0	0	0
TTTY4B	0	0	0	0	0
TTTY4C	0	0	0	0	0
TTTY5	0	0	0	0	0
TTTY6	0	0	0	0	0
TTTY6B	0	0	0	0	0
TTTY7	0	0	0	0	0
TTTY7B	0	0	0	0	0
TTTY8	0	0	0	0	0
TTTY8B	0	0	0	0	0
TTTY9B	0	0	0	0	0
TTYH1	0	0	0	0	0
TTYH2	0	1.6283	0	0	0
TTYH3	3.2087	2.9479	3.3983	2.94	2.7447
TUB	0	0	0	0	0
