GTEX.1117F.0226.SM.5GZZ7_Adipose.Subcutaneous	GTEX.111CU.1826.SM.5GZYN_Adipose.Subcutaneous	GTEX.111FC.0226.SM.5N9B8_Adipose.Subcutaneous	GTEX.111VG.2326.SM.5N9BK_Adipose.Subcutaneous	GTEX.111YS.2426.SM.5GZZQ_Adipose.Subcutaneous	GTEX.1122O.2026.SM.5NQ91_Adipose.Subcutaneous	GTEX.1128S.2126.SM.5H12U_Adipose.Subcutaneous	GTEX.113IC.0226.SM.5HL5C_Adipose.Subcutaneous	GTEX.117YX.2226.SM.5EGJJ_Adipose.Subcutaneous	GTEX.11DXW.0326.SM.5H11W_Adipose.Subcutaneous
TENC1	0.93412	0.93412	0.938805	0.938805	0.93412	0.938805	0.93432	0.93412	0.938805	0.86006
TENM1	0.6182	0.6182	0.53674	0.53674	0.6182	0.53674	0.534215	0.6182	0.53674	0.41948
TENM2	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TENM3	0.24249	0.24249	0.406635	0.406635	0.24249	0.406635	0.08815	0.24249	0.406635	0.088555
TENM4	0.09059	0.09059	0.314955	0.314955	0.09059	0.314955	0.229925	0.09059	0.314955	0.27559
TEP1	0.8874	0.8874	0.85722	0.85722	0.8874	0.85722	0.8480175	0.8874	0.85722	0.884635
TEPP	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TERF1	0.442545	0.442545	0.45004	0.45004	0.442545	0.45004	0.54115	0.442545	0.45004	0.406455
TERF2	0.42305	0.42305	0.38087	0.38087	0.42305	0.38087	0.36898	0.42305	0.38087	0.3367625
TERF2IP	0.4468525	0.4468525	0.457135	0.457135	0.4468525	0.457135	0.462245	0.4468525	0.457135	0.4407875
TERT	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TES	0.35645	0.35645	0.379335	0.379335	0.35645	0.379335	0.336385	0.35645	0.379335	0.28301
TESC	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.248705	0.09059	0.09435	0.088555
TESK1	0.87602	0.87602	0.90622	0.90622	0.87602	0.90622	0.86958	0.87602	0.90622	0.91225
TESK2	0.381195	0.381195	0.33241	0.33241	0.381195	0.33241	0.42905	0.381195	0.33241	0.41084
TESPA1	0.365845	0.365845	0.31084	0.31084	0.365845	0.31084	0.36467	0.365845	0.31084	0.31356
TET1	0.36931	0.36931	0.276035	0.276035	0.36931	0.276035	0.34608	0.36931	0.276035	0.263125
TET2	0.77715	0.77715	0.7958775	0.7958775	0.77715	0.7958775	0.839225	0.77715	0.7958775	0.898545
TET3	0.29943	0.29943	0.383225	0.383225	0.29943	0.383225	0.24494	0.29943	0.383225	0.368685
TEX10	0.76419	0.76419	0.74018	0.74018	0.76419	0.74018	0.7445625	0.76419	0.74018	0.71049
TEX101	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TEX11	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TEX12	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TEX13A	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TEX13B	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TEX14	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TEX15	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TEX19	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TEX2	0.86193	0.86193	0.87372	0.87372	0.86193	0.87372	0.81995	0.86193	0.87372	0.82695
TEX22	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TEX26	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TEX261	0.9485875	0.9485875	0.95303	0.95303	0.9485875	0.95303	0.93432	0.9485875	0.95303	0.91266
TEX264	0.67943	0.67943	0.64821	0.64821	0.67943	0.64821	0.59628	0.67943	0.64821	0.617005
TEX26-AS1	0.287865	0.287865	0.09435	0.09435	0.287865	0.09435	0.08815	0.287865	0.09435	0.2802
TEX28	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TEX29	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TEX30	0.2671425	0.2671425	0.09435	0.09435	0.2671425	0.09435	0.08815	0.2671425	0.09435	0.088555
TEX33	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TEX35	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TEX36	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TEX37	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TEX38	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TEX40	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TEX41	0.25117	0.25117	0.09435	0.09435	0.25117	0.09435	0.49762	0.25117	0.09435	0.27128
TEX9	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TF	0.2310575	0.2310575	0.42593	0.42593	0.2310575	0.42593	0.08815	0.2310575	0.42593	0.501855
TFAM	0.6033325	0.6033325	0.5953775	0.5953775	0.6033325	0.5953775	0.61361	0.6033325	0.5953775	0.53961
TFAP2A	0.43185	0.43185	0.09435	0.09435	0.43185	0.09435	0.08815	0.43185	0.09435	0.088555
TFAP2A-AS1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TFAP2B	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TFAP2C	0.33734	0.33734	0.09435	0.09435	0.33734	0.09435	0.08815	0.33734	0.09435	0.088555
TFAP2D	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TFAP2E	0.25865	0.25865	0.24482	0.24482	0.25865	0.24482	0.249425	0.25865	0.24482	0.32614
TFAP4	0.37567	0.37567	0.38472	0.38472	0.37567	0.38472	0.3604	0.37567	0.38472	0.29431
TFB1M	0.09059	0.09059	0.25909	0.25909	0.09059	0.25909	0.265335	0.09059	0.25909	0.229925
TFB2M	0.2351825	0.2351825	0.250715	0.250715	0.2351825	0.250715	0.2283	0.2351825	0.250715	0.088555
TFCP2	0.87321	0.87321	0.9209	0.9209	0.87321	0.9209	0.94265	0.87321	0.9209	0.910945
TFCP2L1	0.9735	0.9735	0.6596	0.6596	0.9735	0.6596	0.27668	0.9735	0.6596	0.72426
TFDP1	0.78674	0.78674	0.884965	0.884965	0.78674	0.884965	0.889825	0.78674	0.884965	0.86378
TFDP2	0.537955	0.537955	0.436455	0.436455	0.537955	0.436455	0.46761	0.537955	0.436455	0.3637
TFDP3	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TFE3	0.568485	0.568485	0.70779	0.70779	0.568485	0.70779	0.58826	0.568485	0.70779	0.59061
TFEB	0.68299	0.68299	0.5458325	0.5458325	0.68299	0.5458325	0.655435	0.68299	0.5458325	0.585455
TFEC	0.6033325	0.6033325	0.793725	0.793725	0.6033325	0.793725	0.51707	0.6033325	0.793725	0.90278
TFF1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TFF2	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TFF3	0.28407	0.28407	0.09435	0.09435	0.28407	0.09435	0.260745	0.28407	0.09435	0.088555
TFG	0.850295	0.850295	0.84735	0.84735	0.850295	0.84735	0.84948	0.850295	0.84735	0.85255
TFIP11	0.4850275	0.4850275	0.46921	0.46921	0.4850275	0.46921	0.415615	0.4850275	0.46921	0.3851
TFPI	0.992305	0.992305	0.97595	0.97595	0.992305	0.97595	0.98318	0.992305	0.97595	0.9795
TFPI2	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.30605
TFPT	0.250605	0.250605	0.29068	0.29068	0.250605	0.29068	0.2728	0.250605	0.29068	0.324175
TFR2	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TFRC	0.62942	0.62942	0.6994825	0.6994825	0.62942	0.6994825	0.45518	0.62942	0.6994825	0.983565
TG	0.31315	0.31315	0.25348	0.25348	0.31315	0.25348	0.08815	0.31315	0.25348	0.088555
TGDS	0.28498	0.28498	0.26857	0.26857	0.28498	0.26857	0.27823	0.28498	0.26857	0.240925
TGFA	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.240255
TGFB1	0.95861	0.95861	0.93432	0.93432	0.95861	0.93432	0.91344	0.95861	0.93432	0.96284
TGFB1I1	0.78852	0.78852	0.64958	0.64958	0.78852	0.64958	0.806095	0.78852	0.64958	0.658555
TGFB2	0.29571	0.29571	0.09435	0.09435	0.29571	0.09435	0.3275925	0.29571	0.09435	0.31987
TGFB3	0.6160575	0.6160575	0.32463	0.32463	0.6160575	0.32463	0.64968	0.6160575	0.32463	0.511125
TGFBI	0.97161	0.97161	0.99075	0.99075	0.97161	0.99075	0.99113	0.97161	0.99075	0.97708
TGFBR1	0.901445	0.901445	0.89927	0.89927	0.901445	0.89927	0.92291	0.901445	0.89927	0.9086375
TGFBR2	0.96634	0.96634	0.96562	0.96562	0.96634	0.96562	0.97534	0.96634	0.96562	0.94766
TGFBR3	0.9281275	0.9281275	0.912615	0.912615	0.9281275	0.912615	0.884135	0.9281275	0.912615	0.8077075
TGFBRAP1	0.68595	0.68595	0.5809325	0.5809325	0.68595	0.5809325	0.55992	0.68595	0.5809325	0.521
TGIF1	0.81764	0.81764	0.69133	0.69133	0.81764	0.69133	0.627685	0.81764	0.69133	0.8089575
TGIF2	0.6096575	0.6096575	0.50423	0.50423	0.6096575	0.50423	0.536035	0.6096575	0.50423	0.59323
TGIF2LY	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TGM1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TGM2	0.597085	0.597085	0.566695	0.566695	0.597085	0.566695	0.75451	0.597085	0.566695	0.866245
TGM3	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TGM4	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TGM5	0.09059	0.09059	0.307845	0.307845	0.09059	0.307845	0.275095	0.09059	0.307845	0.088555
TGM6	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TGM7	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TGOLN2	0.91475	0.91475	0.94053	0.94053	0.91475	0.94053	0.92604	0.91475	0.94053	0.93053
TGS1	0.54696	0.54696	0.5077875	0.5077875	0.54696	0.5077875	0.4911	0.54696	0.5077875	0.4667825
TH	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
THADA	0.41292	0.41292	0.51057	0.51057	0.41292	0.51057	0.48585	0.41292	0.51057	0.44216
THAP1	0.24974	0.24974	0.339035	0.339035	0.24974	0.339035	0.34852	0.24974	0.339035	0.25369
THAP10	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.229925	0.09059	0.09435	0.088555
THAP11	0.537955	0.537955	0.681175	0.681175	0.537955	0.681175	0.7112275	0.537955	0.681175	0.6311725
THAP2	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.24266	0.09059	0.09435	0.088555
THAP3	0.39057	0.39057	0.41968	0.41968	0.39057	0.41968	0.39358	0.39057	0.41968	0.35031
THAP4	0.70677	0.70677	0.603065	0.603065	0.70677	0.603065	0.652495	0.70677	0.603065	0.63418
THAP5	0.27416	0.27416	0.26583	0.26583	0.27416	0.26583	0.2932675	0.27416	0.26583	0.23937
THAP6	0.351545	0.351545	0.28638	0.28638	0.351545	0.28638	0.31527	0.351545	0.28638	0.274875
THAP7	0.524885	0.524885	0.42867	0.42867	0.524885	0.42867	0.417285	0.524885	0.42867	0.41084
THAP7-AS1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
THAP8	0.27936	0.27936	0.369155	0.369155	0.27936	0.369155	0.32229	0.27936	0.369155	0.33326
THAP9	0.339035	0.339035	0.29762	0.29762	0.339035	0.29762	0.3766525	0.339035	0.29762	0.2693025
THAP9-AS1	0.73307	0.73307	0.5492	0.5492	0.73307	0.5492	0.631215	0.73307	0.5492	0.68111
THBD	0.93607	0.93607	0.92565	0.92565	0.93607	0.92565	0.96974	0.93607	0.92565	0.93422
THBS1	0.99213	0.99213	0.98202	0.98202	0.99213	0.98202	0.88692	0.99213	0.98202	0.97314
THBS2	0.98631	0.98631	0.89927	0.89927	0.98631	0.89927	0.87729	0.98631	0.89927	0.940575
THBS3	0.600235	0.600235	0.5167	0.5167	0.600235	0.5167	0.657145	0.600235	0.5167	0.650935
THBS4	0.5021075	0.5021075	0.60094	0.60094	0.5021075	0.60094	0.87345	0.5021075	0.60094	0.75128
THEG	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
THEM4	0.287865	0.287865	0.2788725	0.2788725	0.287865	0.2788725	0.2680025	0.287865	0.2788725	0.28632
THEM5	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
THEM6	0.334345	0.334345	0.511655	0.511655	0.334345	0.511655	0.3766525	0.334345	0.511655	0.45837
THEMIS	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
THEMIS2	0.81921	0.81921	0.8463	0.8463	0.81921	0.8463	0.655435	0.81921	0.8463	0.94733
THG1L	0.54534	0.54534	0.51882	0.51882	0.54534	0.51882	0.47915	0.54534	0.51882	0.422425
THNSL1	0.34627	0.34627	0.38965	0.38965	0.34627	0.38965	0.5447	0.34627	0.38965	0.35031
THNSL2	0.4850275	0.4850275	0.535075	0.535075	0.4850275	0.535075	0.08815	0.4850275	0.535075	0.49684
THOC1	0.689895	0.689895	0.664065	0.664065	0.689895	0.664065	0.731005	0.689895	0.664065	0.699535
THOC2	0.63113	0.63113	0.634975	0.634975	0.63113	0.634975	0.632645	0.63113	0.634975	0.583845
THOC5	0.461995	0.461995	0.42992	0.42992	0.461995	0.42992	0.493165	0.461995	0.42992	0.383825
THOC6	0.396665	0.396665	0.5077875	0.5077875	0.396665	0.5077875	0.421605	0.396665	0.5077875	0.509215
THOC7	0.783015	0.783015	0.75481	0.75481	0.783015	0.75481	0.8075975	0.783015	0.75481	0.7455925
THOP1	0.526465	0.526465	0.5458325	0.5458325	0.526465	0.5458325	0.5028	0.526465	0.5458325	0.500325
THPO	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
THRA	0.60199	0.60199	0.641085	0.641085	0.60199	0.641085	0.615385	0.60199	0.641085	0.615535
THRAP3	0.762855	0.762855	0.80218	0.80218	0.762855	0.80218	0.77793	0.762855	0.80218	0.73502
THRB	0.6160575	0.6160575	0.634975	0.634975	0.6160575	0.634975	0.69189	0.6160575	0.634975	0.537365
THRSP	0.09059	0.09059	0.591115	0.591115	0.09059	0.591115	0.362965	0.09059	0.591115	0.642525
THSD4	0.58603	0.58603	0.09435	0.09435	0.58603	0.09435	0.3778025	0.58603	0.09435	0.2600775
THSD7A	0.09059	0.09059	0.31185	0.31185	0.09059	0.31185	0.3299	0.09059	0.31185	0.284785
THSD7B	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
THTPA	0.09059	0.09059	0.24044	0.24044	0.09059	0.24044	0.22441	0.09059	0.24044	0.088555
THUMPD1	0.433595	0.433595	0.4446725	0.4446725	0.433595	0.4446725	0.4811125	0.433595	0.4446725	0.41084
THUMPD2	0.3182	0.3182	0.09435	0.09435	0.3182	0.09435	0.2616975	0.3182	0.09435	0.22567
THUMPD3	0.58747	0.58747	0.56251	0.56251	0.58747	0.56251	0.55495	0.58747	0.56251	0.52271
THY1	0.806315	0.806315	0.55397	0.55397	0.806315	0.55397	0.852005	0.806315	0.55397	0.94685
THYN1	0.393185	0.393185	0.391405	0.391405	0.393185	0.391405	0.40363	0.393185	0.391405	0.367395
TIA1	0.55719	0.55719	0.639615	0.639615	0.55719	0.639615	0.724785	0.55719	0.639615	0.642525
TIAF1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.27194	0.09059	0.09435	0.23276
TIAL1	0.731615	0.731615	0.642525	0.642525	0.731615	0.642525	0.6538	0.731615	0.642525	0.6825125
TIAM1	0.394855	0.394855	0.6748	0.6748	0.394855	0.6748	0.5638375	0.394855	0.6748	0.62016
TIAM2	0.27593	0.27593	0.24044	0.24044	0.27593	0.24044	0.23937	0.27593	0.24044	0.25446
TICAM1	0.698915	0.698915	0.706165	0.706165	0.698915	0.706165	0.669765	0.698915	0.706165	0.72554
TICRR	0.433595	0.433595	0.2806675	0.2806675	0.433595	0.2806675	0.23357	0.433595	0.2806675	0.2995825
TIE1	0.74629	0.74629	0.81873	0.81873	0.74629	0.81873	0.84672	0.74629	0.81873	0.75656
TIFA	0.297545	0.297545	0.277435	0.277435	0.297545	0.277435	0.2680025	0.297545	0.277435	0.276905
TIFAB	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TIGD1	0.461995	0.461995	0.30875	0.30875	0.461995	0.30875	0.339965	0.461995	0.30875	0.3367625
TIGD2	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TIGD3	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TIGD4	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TIGD5	0.35509	0.35509	0.35486	0.35486	0.35509	0.35486	0.28753	0.35509	0.35486	0.27559
TIGD6	0.2909	0.2909	0.29455	0.29455	0.2909	0.29455	0.26942	0.2909	0.29455	0.25262
TIGD7	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TIGIT	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TIMD4	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TIMELESS	0.3366025	0.3366025	0.511655	0.511655	0.3366025	0.511655	0.4641675	0.3366025	0.511655	0.528945
TIMM10	0.72249	0.72249	0.777725	0.777725	0.72249	0.777725	0.7193075	0.72249	0.777725	0.727135
TIMM10B	0.492555	0.492555	0.52571	0.52571	0.492555	0.52571	0.48444	0.492555	0.52571	0.46813
TIMM13	0.3992475	0.3992475	0.50623	0.50623	0.3992475	0.50623	0.379035	0.3992475	0.50623	0.41948
TIMM17A	0.68428	0.68428	0.72526	0.72526	0.68428	0.72526	0.632645	0.68428	0.72526	0.72031
TIMM17B	0.759875	0.759875	0.7308	0.7308	0.759875	0.7308	0.716205	0.759875	0.7308	0.72997
TIMM21	0.61999	0.61999	0.6524625	0.6524625	0.61999	0.6524625	0.68466	0.61999	0.6524625	0.62016
TIMM22	0.473685	0.473685	0.593115	0.593115	0.473685	0.593115	0.542785	0.473685	0.593115	0.495095
TIMM23	0.62318	0.62318	0.64958	0.64958	0.62318	0.64958	0.58826	0.62318	0.64958	0.63595
TIMM23B	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TIMM44	0.64094	0.64094	0.535075	0.535075	0.64094	0.535075	0.53241	0.64094	0.535075	0.4852175
TIMM50	0.74629	0.74629	0.80458	0.80458	0.74629	0.80458	0.7627	0.74629	0.80458	0.74288
TIMM8A	0.28881	0.28881	0.31185	0.31185	0.28881	0.31185	0.246375	0.28881	0.31185	0.25811
TIMM8B	0.35842	0.35842	0.406635	0.406635	0.35842	0.406635	0.37136	0.35842	0.406635	0.4089975
TIMM9	0.488805	0.488805	0.41968	0.41968	0.488805	0.41968	0.4276025	0.488805	0.41968	0.394985
TIMMDC1	0.61999	0.61999	0.75339	0.75339	0.61999	0.75339	0.74008	0.61999	0.75339	0.71049
TIMP1	0.87602	0.87602	0.868	0.868	0.87602	0.868	0.84948	0.87602	0.868	0.96664
TIMP2	0.9993	0.9993	0.99742	0.99742	0.9993	0.99742	0.99881	0.9993	0.99742	0.99833
TIMP3	0.99603	0.99603	0.99694	0.99694	0.99603	0.99694	0.99811	0.99603	0.99694	0.995735
TIMP4	0.62449	0.62449	0.96183	0.96183	0.62449	0.96183	0.61162	0.62449	0.96183	0.68526
TINAG	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TINAGL1	0.85267	0.85267	0.90973	0.90973	0.85267	0.90973	0.956385	0.85267	0.90973	0.8865
TINCR	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TINF2	0.55861	0.55861	0.639615	0.639615	0.55861	0.639615	0.618735	0.55861	0.639615	0.588775
TIPARP	0.54859	0.54859	0.45463	0.45463	0.54859	0.45463	0.60829	0.54859	0.45463	0.63744
TIPARP-AS1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TIPIN	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TIPRL	0.30358	0.30358	0.29846	0.29846	0.30358	0.29846	0.29907	0.30358	0.29846	0.30052
TIRAP	0.25613	0.25613	0.25176	0.25176	0.25613	0.25176	0.250845	0.25613	0.25176	0.22567
TJAP1	0.86028	0.86028	0.74661	0.74661	0.86028	0.74661	0.77377	0.86028	0.74661	0.77014
TJP1	0.93652	0.93652	0.95197	0.95197	0.93652	0.95197	0.97208	0.93652	0.95197	0.928615
TJP2	0.967035	0.967035	0.97188	0.97188	0.967035	0.97188	0.948655	0.967035	0.97188	0.95202
TJP3	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TK1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.35255
TK2	0.660955	0.660955	0.721975	0.721975	0.660955	0.721975	0.644565	0.660955	0.721975	0.68402
TKT	0.82082	0.82082	0.92923	0.92923	0.82082	0.92923	0.81089	0.82082	0.92923	0.86805
TKTL1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TKTL2	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TLCD1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TLCD2	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TLDC1	0.24666	0.24666	0.263085	0.263085	0.24666	0.263085	0.259385	0.24666	0.263085	0.23696
TLDC2	0.27492	0.27492	0.25348	0.25348	0.27492	0.25348	0.08815	0.27492	0.25348	0.249795
TLE1	0.58013	0.58013	0.57442	0.57442	0.58013	0.57442	0.452195	0.58013	0.57442	0.44216
TLE2	0.521235	0.521235	0.57643	0.57643	0.521235	0.57643	0.5007775	0.521235	0.57643	0.4089975
TLE3	0.43185	0.43185	0.49619	0.49619	0.43185	0.49619	0.39481	0.43185	0.49619	0.556235
TLE4	0.436735	0.436735	0.46287	0.46287	0.436735	0.46287	0.45696	0.436735	0.46287	0.443525
TLE6	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TLK1	0.62593	0.62593	0.60955	0.60955	0.62593	0.60955	0.632645	0.62593	0.60955	0.60357
TLK2	0.4907775	0.4907775	0.4333425	0.4333425	0.4907775	0.4333425	0.4054225	0.4907775	0.4333425	0.3911
TLL1	0.32174	0.32174	0.2937825	0.2937825	0.32174	0.2937825	0.38684	0.32174	0.2937825	0.28204
TLL2	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TLN1	0.97801	0.97801	0.9861	0.9861	0.97801	0.9861	0.98425	0.97801	0.9861	0.98266
TLN2	0.74902	0.74902	0.86346	0.86346	0.74902	0.86346	0.68652	0.74902	0.86346	0.68111
TLR1	0.27769	0.27769	0.29312	0.29312	0.27769	0.29312	0.24561	0.27769	0.29312	0.55196
TLR10	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TLR2	0.69744	0.69744	0.80093	0.80093	0.69744	0.80093	0.28168	0.69744	0.80093	0.69544
TLR3	0.09059	0.09059	0.27372	0.27372	0.09059	0.27372	0.3299	0.09059	0.27372	0.2656
TLR4	0.90505	0.90505	0.84496	0.84496	0.90505	0.84496	0.7824725	0.90505	0.84496	0.79776
TLR5	0.294635	0.294635	0.364345	0.364345	0.294635	0.364345	0.44026	0.294635	0.364345	0.437795
TLR6	0.394855	0.394855	0.49966	0.49966	0.394855	0.49966	0.324485	0.394855	0.49966	0.56202
TLR7	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.2674
TLR8	0.09059	0.09059	0.372855	0.372855	0.09059	0.372855	0.08815	0.09059	0.372855	0.367395
TLR8-AS1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TLR9	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TLX1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TLX2	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TLX3	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TM2D1	0.61235	0.61235	0.5953775	0.5953775	0.61235	0.5953775	0.5944	0.61235	0.5953775	0.56202
TM2D2	0.7116725	0.7116725	0.7112275	0.7112275	0.7116725	0.7112275	0.705095	0.7116725	0.7112275	0.7590575
TM2D3	0.861275	0.861275	0.912615	0.912615	0.861275	0.912615	0.8765575	0.861275	0.912615	0.84223
TM4SF1	0.91313	0.91313	0.84848	0.84848	0.91313	0.84848	0.97476	0.91313	0.84848	0.94123
TM4SF18	0.44535	0.44535	0.40498	0.40498	0.44535	0.40498	0.70165	0.44535	0.40498	0.59458
TM4SF20	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TM4SF4	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TM4SF5	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
TM6SF1	0.29943	0.29943	0.42593	0.42593	0.29943	0.42593	0.3904	0.29943	0.42593	0.57543
