Sample1	Sample2	Sample3	Sample4	Sample5
RP11-53A1.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-53B2.2	0.72729	0.43852	0.655995	0.458535	0.70646
RP11-53O19.3	0.11898	0.3038775	0.12279	0.1376	0.421255
RP11-540O11.1	0.31084	0.11846	0.12279	0.361015	0.32378
RP11-543C4.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-544D21.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-546O6.4	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-548M13.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-549J18.1	0.11898	0.11846	0.12279	0.1376	0.33389
RP11-550I24.2	0.42937	0.11846	0.34825	0.4087775	0.30191
RP11-552F3.10	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-552M11.8	0.11898	0.42848	0.12279	0.415015	0.44906
RP11-554J4.1	0.89268	0.75045	0.857	0.82564	0.74475
RP11-559M23.1	0.353005	0.11846	0.12279	0.1376	0.11786
RP1-155D22.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP1-155D22.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-55K13.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-560A15.4	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-567C2.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-568N6.1	0.48888	0.38241	0.47152	0.684185	0.42789
RP11-573N10.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-574H6.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-579O24.3	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-585P4.5	0.11898	0.49619	0.34642	0.54257	0.50848
RP11-586K2.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-587D21.4	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-589P10.5	0.64145	0.3860625	0.5529975	0.38867	0.35179
RP11-58O3.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-59H7.3	0.11898	0.322075	0.12279	0.1376	0.11786
RP11-5C23.1	0.338665	0.11846	0.12279	0.1376	0.30713
RP11-5C23.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-5N11.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-60A24.3	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-619L12.4	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-619L19.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-61L19.2	0.34569	0.334685	0.3168125	0.465875	0.33049
RP11-61L19.3	0.44207	0.36827	0.12279	0.38229	0.3396775
RP11-629E24.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-629O1.2	0.34113	0.31585	0.12279	0.1376	0.40113
RP11-631N16.2	0.11898	0.326535	0.12279	0.1376	0.4133
RP11-634B7.4	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-635N19.1	0.38992	0.322075	0.35597	0.1376	0.11786
RP11-63A11.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-63A1.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-63D14.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-63K6.7	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-642D21.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-644F5.11	0.11898	0.11846	0.12279	0.1376	0.32378
RP11-646E18.4	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-646J21.6	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-649A18.7	0.399385	0.676455	0.46168	0.62359	0.367395
RP11-650K20.3	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-654A16.3	0.363075	0.11846	0.12279	0.1376	0.51237
RP11-65D24.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-65J3.14	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-65L19.4	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-661A12.9	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-663N22.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-664D1.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-669C19.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-669I1.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-669M16.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-66N11.7	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-66N11.8	0.47973	0.327995	0.4604	0.3669075	0.11786
RP11-672L10.6	0.3831	0.336515	0.36098	0.378815	0.361145
RP11-673E11.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-674P19.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-676J12.6	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-677O4.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-678G15.1	0.11898	0.398905	0.12279	0.1376	0.33241
RP11-67L3.4	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-680C21.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-680F20.10	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-680F8.4	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-680G24.5	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-687F6.1	0.11898	0.38051	0.12279	0.1376	0.366865
RP11-68I3.11	0.4400075	0.403765	0.391925	0.424315	0.47359
RP11-690I21.2	0.11898	0.345015	0.12279	0.1376	0.11786
RP11-692P14.1	0.35613	0.11846	0.12279	0.1376	0.11786
RP11-69I8.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-6F2.5	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-6I2.3	0.41546	0.11846	0.12279	0.1376	0.11786
RP11-700H6.1	0.11898	0.11846	0.12279	0.1376	0.32812
RP11-701I24.3	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-708J19.1	0.3957	0.30906	0.35486	0.4556	0.349945
RP1-170O19.14	0.11898	0.11846	0.12279	0.1376	0.11786
RP1-170O19.17	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-710C12.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-714L20.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-715J22.6	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-722E23.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-727F15.11	0.11898	0.11846	0.3240475	0.1376	0.32864
RP11-728F11.4	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-731J8.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-736K20.5	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-73K9.2	0.11898	0.11846	0.12279	0.1376	0.319585
RP11-73M18.7	0.49239	0.63686	0.57113	0.58531	0.6384025
RP11-73M18.8	0.53593	0.68155	0.63631	0.57494	0.62892
RP11-742B18.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-744D14.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-747H7.3	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-749H17.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-753A21.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-753A21.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-753D20.4	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-757F18.5	0.31315	0.11846	0.12279	0.1376	0.42633
RP11-75C9.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-764E7.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-769O8.3	0.11898	0.41172	0.12279	0.45804	0.33289
RP11-774O3.3	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-77H9.8	0.40993	0.35145	0.58908	0.87028	0.60744
RP11-783K16.13	0.414205	0.11846	0.34847	0.39582	0.11786
RP11-787B4.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP1-178F10.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-791M20.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-792A8.4	0.815645	0.62101	0.81578	0.75804	0.505135
RP11-793H13.11	0.58464	0.51383	0.55719	0.69348	0.536425
RP11-796E2.4	0.11898	0.11846	0.12279	0.1376	0.3251475
RP11-798M19.6	0.404485	0.11846	0.12279	0.1376	0.512695
RP11-799D4.4	0.46469	0.11846	0.446515	0.39441	0.11786
RP1-179N16.6	0.341395	0.3179	0.34728	0.1376	0.3505475
RP11-79P5.9	0.479	0.36722	0.12279	0.1376	0.11786
RP11-7F17.4	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-803D5.4	0.11898	0.11846	0.12279	0.1376	0.59719
RP11-804H8.6	0.398445	0.437495	0.32622	0.5178175	0.41523
RP11-805I24.3	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-806L2.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-809F4.3	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-819C21.1	0.11898	0.30701	0.12279	0.1376	0.361465
RP11-82L18.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-83N9.5	0.45176	0.11846	0.12279	0.1376	0.11786
RP11-843B15.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-847H18.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-84D1.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-85A1.3	0.33439	0.11846	0.12279	0.35974	0.34396
RP11-862L9.3	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-873E20.1	0.11898	0.33217	0.12279	0.1376	0.11786
RP11-874J12.4	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-876N24.5	0.365625	0.343455	0.368885	0.1376	0.11786
RP1-187B23.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-884K10.7	0.11898	0.30701	0.12279	0.1376	0.11786
RP11-893F2.14	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-90C4.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-90P13.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-91I8.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-930P14.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-932O9.10	0.31468	0.606685	0.3990675	0.1376	0.55652
RP11-932O9.4	0.11898	0.11846	0.12279	0.1376	0.11786
RP1-193H18.2	0.11898	0.11846	0.12279	0.1376	0.30191
RP11-945A11.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-953B20.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-95D17.1	0.11898	0.11846	0.12279	0.1376	0.43902
RP11-95H11.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-95O2.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-960B9.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-96H17.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-96K19.4	0.11898	0.11846	0.12279	0.1376	0.3811425
RP11-97C16.1	0.3100975	0.3506275	0.315225	0.1376	0.46692
RP11-981G7.6	0.11898	0.11846	0.12279	0.1376	0.11786
RP11-999E24.3	0.11898	0.11846	0.12279	0.1376	0.11786
RP1-199J3.7	0.11898	0.11846	0.12279	0.1376	0.11786
RP1-20C7.6	0.11898	0.11846	0.12279	0.1376	0.11786
RP1-212P9.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP1-228H13.5	0.11898	0.11846	0.31993	0.1376	0.445495
RP1-265C24.8	0.3352425	0.30566	0.12279	0.1376	0.42696
RP1-286D6.5	0.11898	0.11846	0.12279	0.1376	0.11786
RP1-28O17.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP1-30M3.5	0.34035	0.56362	0.3825375	0.50295	0.5865275
RP13-1032I1.7	0.66685	0.5114	0.62815	0.55095	0.46936
RP13-122B23.8	0.11898	0.11846	0.12279	0.1376	0.11786
RP13-20L14.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP13-238F13.5	0.11898	0.11846	0.12279	0.1376	0.11786
RP13-30A9.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP13-379O24.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP13-39P12.3	0.11898	0.11846	0.12279	0.1376	0.11786
RP13-436F16.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP1-35C21.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP13-638C3.2	0.31881	0.62675	0.37863	0.63994	0.322795
RP1-39G22.7	0.81764	0.495295	0.71293	0.6029	0.51383
RP1-39J2.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP1-58B11.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP1-68D18.4	0.11898	0.11846	0.12279	0.1376	0.11786
RP1-74M1.3	0.11898	0.11846	0.12279	0.1376	0.11786
RP1-78O14.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP1-86D1.3	0.11898	0.11846	0.12279	0.1376	0.11786
RP1-93H18.6	0.11898	0.11846	0.12279	0.1376	0.11786
RP1L1	0.11898	0.11846	0.12279	0.1376	0.11786
RP2	0.524885	0.56648	0.44884	0.5989	0.73823
RP3-327A19.5	0.32313	0.41736	0.36615	0.1376	0.11786
RP3-329A5.8	0.11898	0.11846	0.12279	0.1376	0.11786
RP3-333B15.4	0.11898	0.11846	0.12279	0.1376	0.11786
RP3-337H4.8	0.11898	0.11846	0.12279	0.1376	0.11786
RP3-368A4.6	0.41906	0.11846	0.4430775	0.1376	0.529975
RP3-388M5.9	0.11898	0.11846	0.12279	0.1376	0.11786
RP3-400B16.4	0.11898	0.11846	0.12279	0.1376	0.11786
RP3-406A7.7	0.11898	0.11846	0.12279	0.1376	0.11786
RP3-412A9.16	0.11898	0.11846	0.12279	0.1376	0.11786
RP3-428L16.2	0.338665	0.361715	0.36167	0.662045	0.11786
RP3-476K8.3	0.36807	0.37559	0.315225	0.368345	0.33389
RP3-496C20.1	0.603285	0.408635	0.50578	0.485185	0.37445
RP3-507I15.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP3-508I15.21	0.34059	0.68521	0.486755	0.68526	0.8169
RP3-525N10.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP4-539M6.14	0.11898	0.11846	0.12279	0.1376	0.11786
RP4-539M6.21	0.11898	0.11846	0.12279	0.1376	0.11786
RP4-545K15.5	0.51365	0.66363	0.409235	0.5678	0.7595525
RP4-555D20.3	0.11898	0.11846	0.12279	0.1376	0.11786
RP4-561L24.3	0.11898	0.11846	0.12279	0.1376	0.11786
RP4-575N6.5	0.375415	0.11846	0.37062	0.1376	0.50946
RP4-584D14.7	0.11898	0.11846	0.12279	0.1376	0.345505
RP4-593C16.3	0.11898	0.11846	0.12279	0.1376	0.11786
RP4-593H12.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP4-594L9.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP4-612B15.3	0.49594	0.3312825	0.32731	0.434465	0.33817
RP4-613A2.1	0.35388	0.11846	0.12279	0.1376	0.33264
RP4-614O4.12	0.11898	0.11846	0.12279	0.1376	0.11786
RP4-621B10.8	0.11898	0.11846	0.12279	0.1376	0.11786
RP4-635E18.8	0.45317	0.6788725	0.5031	0.53187	0.62924
RP4-647C14.3	0.31749	0.400855	0.12279	0.1376	0.524885
RP4-657D16.3	0.11898	0.56213	0.12279	0.5271425	0.45826
RP4-676L2.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP4-680D5.8	0.11898	0.11846	0.12279	0.1376	0.11786
RP4-714D9.5	0.11898	0.11846	0.12279	0.1376	0.31356
RP4-740C4.7	0.11898	0.11846	0.12279	0.1376	0.11786
RP4-742J24.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP4-758J24.5	0.49239	0.3327	0.12279	0.44535	0.338425
RP4-773N10.4	0.35555	0.45024	0.3257	0.53952	0.460205
RP4-794H19.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP4-798A10.7	0.69873	0.11846	0.32784	0.399955	0.650085
RP4-813F11.4	0.11898	0.11846	0.12279	0.1376	0.11786
RP5-1007H16.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP5-1027O15.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP5-1031D4.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP5-1039K5.16	0.11898	0.11846	0.12279	0.1376	0.11786
RP5-1039K5.17	0.11898	0.11846	0.12279	0.1376	0.11786
RP5-1065J22.8	0.11898	0.11846	0.12279	0.1376	0.11786
RP5-1068B5.3	0.11898	0.39441	0.12279	0.39158	0.43871
RP5-1074L1.4	0.4388675	0.77896	0.5067025	0.481845	0.83007
RP5-1085F17.3	0.4051975	0.58713	0.5522925	0.82595	0.7667
RP5-1092A3.4	0.34216	0.38105	0.36213	0.1376	0.404485
RP5-1098D14.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP5-1102E8.3	0.11898	0.11846	0.12279	0.1376	0.11786
RP5-1103G7.10	0.11898	0.11846	0.12279	0.1376	0.11786
RP5-1136G13.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP5-1154L15.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP5-1184F4.5	0.11898	0.3641825	0.12279	0.1376	0.313045
RP5-855D21.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP5-856G1.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP5-890E16.2	0.31468	0.11846	0.12279	0.1376	0.11786
RP5-892K4.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP5-894A10.6	0.45837	0.4999	0.423685	0.44838	0.73879
RP5-894D12.4	0.11898	0.11846	0.12279	0.1376	0.11786
RP5-935K16.1	0.66424	0.72682	0.72805	0.503195	0.60528
RP5-944M2.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP5-963E22.5	0.11898	0.11846	0.12279	0.1376	0.11786
RP5-968J1.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP5-991G20.4	0.35936	0.37438	0.4397	0.1376	0.337885
RP5-991O23.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP6-201G10.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP6-24A23.7	0.11898	0.11846	0.12279	0.1376	0.11786
RP6-91H8.1	0.11898	0.11846	0.12279	0.1376	0.11786
RP6-91H8.2	0.11898	0.11846	0.12279	0.1376	0.11786
RP6-99M1.2	0.393015	0.37072	0.12279	0.1376	0.3349875
RP9	0.54609	0.772635	0.70982	0.80964	0.46106
RPA1	0.77158	0.76742	0.83031	0.55451	0.78714
RPA2	0.85524	0.74969	0.90537	0.5607	0.58001
RPA3	0.73502	0.7262	0.81112	0.56171	0.59476
RPA4	0.11898	0.11846	0.12279	0.1376	0.3230875
RPAIN	0.60955	0.665395	0.59554	0.69744	0.65236
RPAP1	0.423135	0.444945	0.524885	0.422425	0.385815
RPAP2	0.441805	0.460715	0.382105	0.36203	0.47985
RPAP3	0.59081	0.73511	0.58603	0.59054	0.72751
RPE	0.64424	0.6222	0.64947	0.48818	0.72931
RPE65	0.11898	0.11846	0.12279	0.1376	0.11786
RPF1	0.876495	0.90849	0.86468	0.89424	0.8241
RPF2	0.48244	0.563985	0.5577425	0.40498	0.4789275
RPGR	0.38057	0.4142625	0.36598	0.398445	0.441935
RPGRIP1	0.11898	0.11846	0.12279	0.1376	0.11786
RPGRIP1L	0.11898	0.11846	0.12279	0.1376	0.11786
RPH3A	0.11898	0.11846	0.12279	0.1376	0.11786
RPH3AL	0.11898	0.11846	0.12279	0.1376	0.11786
RPIA	0.80165	0.85643	0.813015	0.804975	0.87296
RPL10A	0.99753	0.99579	0.99613	0.99764	0.99822
RPL10L	0.11898	0.11846	0.12279	0.1376	0.11786
RPL11	0.99488	0.99338	0.99291	0.99649	0.99708
RPL12	0.99592	0.99146	0.9917	0.99442	0.99213
RPL14	0.98729	0.98706	0.98034	0.98773	0.98906
RPL15	0.99056	0.98936	0.99092	0.99224	0.98685
RPL18	0.98631	0.98403	0.98729	0.98926	0.98256
RPL19	0.99694	0.99533	0.9951	0.99731	0.99742
RPL22	0.96425	0.96943	0.9674	0.97833	0.94304
RPL22L1	0.85648	0.79894	0.876495	0.88385	0.91122
RPL23A	0.98749	0.98599	0.98641	0.99044	0.99013
RPL24	0.98783	0.98544	0.98794	0.99113	0.98491
RPL26L1	0.809765	0.70563	0.85337	0.72976	0.62232
RPL27	0.9917	0.98869	0.99033	0.99135	0.98967
RPL27A	0.97811	0.97811	0.98109	0.98491	0.97811
RPL29	0.99418	0.99092	0.98947	0.99453	0.99291
RPL3	0.99373	0.99351	0.99303	0.99624	0.99568
RPL30	0.99394	0.98773	0.98985	0.99146	0.98749
RPL31	0.98496	0.98054	0.98362	0.98837	0.97055
RPL32	0.99281	0.98926	0.99135	0.99362	0.99158
RPL34	0.98512	0.9818	0.98544	0.98906	0.98362
RPL34-AS1	0.11898	0.11846	0.12279	0.1376	0.11786
RPL35	0.99568	0.99237	0.99249	0.99291	0.98985
RPL35A	0.98794	0.98438	0.98749	0.99056	0.9847
RPL36	0.98671	0.9816	0.98739	0.98652	0.97688
RPL36A	0.43413	0.46497	0.40041	0.4783875	0.47493
RPL36AL	0.98109	0.9727	0.9774	0.98459	0.9734
RPL37	0.97992	0.97698	0.97688	0.98393	0.97727
RPL37A	0.98662	0.98459	0.9861	0.98967	0.98565
RPL38	0.98277	0.97727	0.97658	0.98501	0.97094
RPL39	0.99033	0.98523	0.9815	0.98936	0.98936
RPL39L	0.717665	0.72729	0.80482	0.39944	0.30346
RPL3L	0.11898	0.11846	0.12279	0.1376	0.11786
RPL41	0.99764	0.99661	0.99649	0.99799	0.99764
RPL6	0.9815	0.98014	0.98044	0.98729	0.98859
RPL7	0.98906	0.98985	0.98869	0.99271	0.9943
RPL7L1	0.84049	0.71799	0.83218	0.83292	0.68396
RPL8	0.99638	0.99213	0.99202	0.99313	0.99383
RPL9	0.98967	0.98501	0.98695	0.99082	0.98212
RPLP0	0.99603	0.99544	0.99568	0.99753	0.99778
RPLP1	0.98805	0.99182	0.98783	0.99464	0.99362
RPLP2	0.99326	0.99249	0.99068	0.99488	0.99579
RPN1	0.95064	0.95383	0.96294	0.96629	0.922025
RPN2	0.95091	0.94642	0.9587	0.94728	0.93039
RPP14	0.4562625	0.56697	0.4479875	0.5893625	0.4478875
RPP25	0.11898	0.11846	0.37002	0.1376	0.11786
RPP25L	0.55306	0.54598	0.77191	0.55652	0.341995
RPP30	0.57708	0.64428	0.67909	0.546435	0.62217
RPP38	0.51695	0.37688	0.5925	0.47306	0.31881
RPP40	0.32828	0.34921	0.48991	0.1376	0.11786
RPPH1	0.9999	0.9999	0.9999	0.9999	0.9999
RPRD1A	0.597085	0.65794	0.56459	0.6264	0.78534
RPRD1B	0.69544	0.85238	0.572065	0.80652	0.80165
RPRD2	0.57573	0.72751	0.506	0.75023	0.737775
RPRM	0.11898	0.11846	0.12279	0.1376	0.11786
RPRML	0.11898	0.11846	0.12279	0.1376	0.11786
RPS10	0.53952	0.61864	0.675425	0.61999	0.405905
RPS10P7	0.4125425	0.11846	0.12279	0.1376	0.11786
RPS11	0.99905	0.99799	0.99847	0.99905	0.99905
RPS12	0.99811	0.99905	0.99822	0.99962	0.9993
RPS14	0.98825	0.98685	0.98582	0.99023	0.98662
RPS15	0.98544	0.9847	0.98298	0.98794	0.98287
RPS15A	0.96178	0.95333	0.96598	0.97811	0.95236
RPS16	0.97534	0.98077	0.96609	0.98805	0.96799
RPS17	0.97875	0.97751	0.98266	0.98555	0.97372
RPS18	0.99788	0.99592	0.99672	0.99788	0.99833
RPS19	0.99023	0.98815	0.98555	0.98859	0.99113
RPS19BP1	0.76047	0.69789	0.83307	0.86433	0.5724
RPS21	0.99271	0.99135	0.99158	0.99418	0.99406
RPS23	0.99102	0.99113	0.99182	0.99338	0.99498
RPS24	0.99313	0.99202	0.99191	0.99373	0.99613
RPS25	0.99362	0.9926	0.99373	0.99556	0.99624
RPS27	0.99833	0.99624	0.99742	0.99858	0.99847
RPS27A	0.98848	0.98662	0.98936	0.99158	0.99303
RPS27L	0.52803	0.717665	0.72599	0.5878	0.352145
RPS28	0.9592	0.91266	0.93621	0.97929	0.95604
RPS29	0.99068	0.98448	0.98762	0.99013	0.98671
RPS3	0.98685	0.98762	0.98825	0.99191	0.98837
RPS4X	0.99613	0.99313	0.99146	0.99544	0.99683
RPS4Y1	0.11898	0.97718	0.98139	0.98413	0.97064
RPS5	0.98869	0.98555	0.98671	0.99092	0.98815
RPS6	0.99092	0.99522	0.99442	0.99742	0.99881
RPS6KA1	0.75918	0.59231	0.70627	0.50743	0.5146
RPS6KA2	0.31468	0.11846	0.12279	0.1376	0.11786
RPS6KA2-AS1	0.11898	0.11846	0.12279	0.1376	0.11786
RPS6KA3	0.56841	0.645775	0.5714	0.58658	0.8282
RPS6KA4	0.49447	0.58994	0.732385	0.505135	0.497075
RPS6KA5	0.35145	0.46961	0.12279	0.1376	0.5578275
RPS6KA6	0.11898	0.11846	0.319075	0.48893	0.11786
RPS6KB1	0.46991	0.7549525	0.488435	0.7343	0.7986675
RPS6KB2	0.57643	0.642335	0.69239	0.68907	0.474425
RPS6KC1	0.31795	0.421255	0.391005	0.364635	0.4873
RPS6KL1	0.11898	0.11846	0.12279	0.1376	0.11786
RPS7	0.98089	0.98044	0.98425	0.98621	0.97918
RPS8	0.99579	0.99373	0.99394	0.99661	0.9972
RPS9	0.98383	0.9794	0.98448	0.98985	0.9818
RPTN	0.11898	0.11846	0.12279	0.1376	0.11786
RPTOR	0.734495	0.57019	0.726475	0.66986	0.62174
RPUSD1	0.6777	0.57349	0.721975	0.70684	0.5119
RPUSD2	0.63943	0.540155	0.67218	0.70646	0.50743
RPUSD3	0.45749	0.42704	0.52397	0.36203	0.3171325
RPUSD4	0.617265	0.62443	0.70269	0.65558	0.65569
RQCD1	0.86849	0.88874	0.82463	0.85859	0.82744
RRAD	0.11898	0.11846	0.12279	0.1376	0.11786
RRAGA	0.81463	0.7269	0.85903	0.83853	0.7975
RRAGB	0.54111	0.4353675	0.42951	0.43179	0.503195
RRAGC	0.37386	0.40498	0.404485	0.538245	0.447145
RRAGD	0.52769	0.53449	0.45566	0.4620375	0.57676
RRAS	0.11898	0.11846	0.33223	0.1376	0.11786
RRAS2	0.61712	0.37252	0.73445	0.78722	0.30346
RRBP1	0.92473	0.738425	0.5511	0.76752	0.71942
RREB1	0.62308	0.58718	0.59561	0.735355	0.60137
RRH	0.11898	0.11846	0.12279	0.1376	0.11786
RRM1	0.8461	0.94786	0.85656	0.75258	0.9170825
RRM2	0.760625	0.93539	0.87271	0.74536	0.82992
RRM2B	0.65742	0.49743	0.12279	0.42089	0.77344
RRN3	0.72265	0.75912	0.589515	0.75714	0.73968
RRNAD1	0.46505	0.36931	0.434605	0.45482	0.446515
RRP1	0.58755	0.5695425	0.7032	0.553875	0.497685
RRP12	0.532655	0.437495	0.63327	0.564125	0.50204
RRP15	0.397365	0.50832	0.35439	0.396095	0.4978525
RRP1B	0.77038	0.92012	0.788355	0.79708	0.80901
RRP36	0.77862	0.73437	0.8505	0.795825	0.601755
RRP7A	0.92533	0.81895	0.86814	0.81713	0.72445
RRP8	0.5096	0.563205	0.45543	0.4314175	0.475805
RRP9	0.65683	0.556095	0.83719	0.57778	0.56261
RRS1	0.4212075	0.46611	0.55214	0.47741	0.410055
RS1	0.11898	0.11846	0.12279	0.1376	0.11786
RSAD1	0.48321	0.608545	0.68899	0.5961025	0.53868
RSAD2	0.35145	0.34169	0.12279	0.1376	0.36794
RSBN1	0.67869	0.75407	0.678	0.77793	0.87399
RSBN1L	0.633045	0.662045	0.53529	0.58461	0.787495
RSF1	0.53559	0.79829	0.538785	0.69793	0.75877
RSG1	0.386665	0.49059	0.3603	0.4963425	0.35655
